,User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
395,1000673,P00268442,M,26-35,20,A,4+,0,8,17.0,,2192
396,1000676,P00304842,M,18-25,16,B,1,1,8,,,7947
397,1000676,P00057642,M,18-25,16,B,1,1,1,15.0,16.0,15167
398,1000678,P00188942,M,26-35,0,A,0,1,8,,,5841
399,1000678,P00012142,M,26-35,0,A,0,1,5,,,5440
400,1000685,P00327842,M,26-35,4,A,1,1,8,16.0,,8021
401,1000690,P00307642,M,26-35,12,C,3,0,5,6.0,,7110
402,1000692,P00004542,F,26-35,0,A,0,1,5,8.0,,7167
403,1000694,P00242742,M,18-25,4,A,4+,0,1,2.0,9.0,8083
404,1000695,P00219142,F,18-25,1,A,2,0,5,,,3661
405,1000698,P00110942,M,18-25,4,A,1,0,1,2.0,,15451
406,1000700,P00136442,M,51-55,17,C,1,1,14,,,18516
407,1000702,P00133642,M,36-45,7,B,2,1,5,,,3489
408,1000704,P00267642,F,36-45,8,C,2,0,8,,,2000
409,1000706,P00214142,M,36-45,20,B,2,0,8,,,9965
410,1000710,P00350942,M,26-35,20,A,4+,0,3,4.0,5.0,10911
411,1000710,P00346542,M,26-35,20,A,4+,0,10,13.0,16.0,18646
412,1000710,P00274042,M,26-35,20,A,4+,0,1,,,19626
413,1000712,P00044442,M,26-35,0,B,2,0,1,16.0,,19345
414,1000712,P00150942,M,26-35,0,B,2,0,6,11.0,13.0,16258
415,1000714,P00073842,M,18-25,4,B,2,0,1,15.0,17.0,15880
416,1000714,P00183342,M,18-25,4,B,2,0,5,15.0,18.0,8617
417,1000715,P00100842,M,18-25,0,B,1,0,5,,,7035
418,1000717,P00307542,M,26-35,11,C,0,0,1,15.0,,8124
419,1000720,P00223542,M,18-25,0,B,0,0,1,8.0,17.0,4036
420,1000721,P00059442,F,36-45,9,B,1,0,6,8.0,16.0,20368
421,1000721,P00006042,F,36-45,9,B,1,0,8,16.0,,7956
422,1000724,P00127242,M,51-55,13,B,2,1,1,16.0,,15526
423,1000725,P00156442,M,55+,11,A,1,0,8,,,8119
424,1000726,P00283342,F,26-35,9,C,0,1,5,14.0,,6869
425,1000731,P00100942,M,46-50,3,A,0,1,5,,,7084
426,1000731,P00195642,M,46-50,3,A,0,1,5,,,5201
427,1000732,P00269742,M,26-35,7,B,4+,0,11,16.0,,1681
428,1000733,P00242742,M,36-45,16,C,1,1,1,2.0,9.0,15775
429,1000734,P00271442,M,26-35,7,C,1,1,18,,,3826
430,1000735,P00330242,M,26-35,14,A,3,0,5,,,5373
431,1000740,P00115742,M,26-35,14,C,1,0,6,10.0,16.0,20549
432,1000743,P00088742,F,0-17,2,A,2,0,5,,,5465
433,1000744,P00046742,M,26-35,17,B,2,0,1,2.0,15.0,15454
434,1000746,P00198742,F,18-25,19,B,3,0,1,2.0,11.0,15899
435,1000746,P00062742,F,18-25,19,B,3,0,8,17.0,,6006
436,1000746,P00259942,F,18-25,19,B,3,0,16,,,8350
437,1000746,P00351042,F,18-25,19,B,3,0,5,,,1782
438,1000749,P00358342,M,36-45,18,B,0,0,11,15.0,16.0,4517
439,1000751,P00110942,F,26-35,17,C,3,0,1,2.0,,15189
440,1000752,P00006142,F,26-35,3,A,3,0,8,,,2196
441,1000752,P00021342,F,26-35,3,A,3,0,5,8.0,,5238
442,1000752,P00208742,F,26-35,3,A,3,0,1,6.0,16.0,11530
443,1000752,P00136742,F,26-35,3,A,3,0,1,14.0,16.0,4527
444,1000752,P00316242,F,26-35,3,A,3,0,5,,,1843
445,1000752,P00294042,F,26-35,3,A,3,0,8,14.0,,6021
446,1000752,P00080042,F,26-35,3,A,3,0,5,14.0,,6885
447,1000753,P00128942,M,0-17,10,C,1,0,1,11.0,,12077
448,1000753,P00255842,M,0-17,10,C,1,0,16,,,20671
449,1000753,P00251242,M,0-17,10,C,1,0,5,11.0,,6930
450,1000754,P00102942,M,36-45,7,C,3,0,1,14.0,,11511
451,1000757,P00072542,M,26-35,12,A,1,0,5,6.0,,3567
452,1000757,P00135342,M,26-35,12,A,1,0,5,,,3678
453,1000757,P00116742,M,26-35,12,A,1,0,11,,,5938
454,1000757,P00259942,M,26-35,12,A,1,0,16,,,12181
455,1000760,P00109742,M,55+,15,A,4+,1,8,,,7823
456,1000762,P00183242,M,0-17,10,C,2,0,5,15.0,,7076
457,1000764,P0096842,M,18-25,20,C,2,0,3,4.0,12.0,13495
458,1000765,P00121642,M,26-35,17,B,1,0,5,14.0,,6878
459,1000767,P00183242,M,26-35,12,C,1,0,5,15.0,,7028
460,1000770,P00057642,M,18-25,4,B,2,1,1,15.0,16.0,19377
461,1000772,P00242742,M,18-25,12,C,2,0,1,2.0,9.0,12104
462,1000774,P00110942,M,18-25,4,A,4+,0,1,2.0,,19565
463,1000776,P00295942,F,26-35,3,B,1,0,2,5.0,15.0,16048
464,1000777,P00169142,M,18-25,19,B,1,0,5,8.0,,5411
465,1000777,P00218342,M,18-25,19,B,1,0,5,,,5254
466,1000777,P00218842,M,18-25,19,B,1,0,5,,,5377
467,1000780,P00053842,M,26-35,17,B,3,0,4,5.0,12.0,2057
468,1000780,P00026042,M,26-35,17,B,3,0,8,14.0,17.0,8007
469,1000780,P00102942,M,26-35,17,B,3,0,1,14.0,,11564
470,1000780,P00057742,M,26-35,17,B,3,0,2,8.0,18.0,3361
471,1000783,P00149542,M,26-35,4,A,2,0,1,6.0,13.0,15188
472,1000788,P00217942,M,26-35,0,C,1,0,5,,,5158
473,1000791,P00347142,M,36-45,7,B,1,0,5,,,8615
474,1000794,P00362342,M,51-55,20,C,2,1,5,,,5244
475,1000799,P00330242,F,26-35,5,C,3,1,5,,,6858
476,1000802,P00161442,M,26-35,16,B,1,0,5,14.0,,6959
477,1000802,P00173242,M,26-35,16,B,1,0,5,,,6925
478,1000802,P00240042,M,26-35,16,B,1,0,5,,,7068
479,1000803,P00193542,M,18-25,4,C,0,0,1,2.0,,15674
480,1000805,P00034842,M,36-45,12,B,1,0,5,14.0,,7049
481,1000806,P00084542,M,36-45,0,C,3,1,5,,,8599
482,1000813,P00021742,M,18-25,4,C,1,1,5,,,5337
483,1000814,P00270942,F,18-25,4,B,1,0,1,2.0,15.0,11794
484,1000817,P00010942,M,18-25,4,B,2,0,1,2.0,6.0,15247
485,1000824,P00241542,M,36-45,12,A,2,1,1,6.0,,11980
486,1000824,P00111542,M,36-45,12,A,2,1,2,17.0,,16323
487,1000828,P00171642,M,18-25,4,C,2,0,5,8.0,14.0,6940
488,1000832,P00288942,M,18-25,2,C,4+,0,1,2.0,5.0,15890
489,1000832,P00221542,M,18-25,2,C,4+,0,5,15.0,,7004
490,1000833,P00288642,M,36-45,7,C,1,1,16,,,12403
491,1000838,P00322542,M,51-55,17,C,0,0,8,,,9975
492,1000839,P00285842,M,26-35,0,A,2,0,5,,,6903
493,1000839,P00272142,M,26-35,0,A,2,0,8,,,8051
494,1000840,P00321742,F,26-35,3,C,1,1,5,8.0,17.0,7115
495,1000843,P00370242,M,26-35,7,B,2,1,5,,,7193
496,1000844,P00054342,M,26-35,0,B,3,1,7,,,12245
497,1000844,P0094542,M,26-35,0,B,3,1,2,4.0,9.0,6839
498,1000847,P00034342,F,26-35,7,B,1,1,5,,,2055
499,1000850,P00117642,M,36-45,0,A,3,1,10,16.0,,18591
500,1000850,P00084542,M,36-45,0,A,3,1,5,,,8783
501,1000850,P00102842,M,36-45,0,A,3,1,8,,,7823
502,1000850,P00049042,M,36-45,0,A,3,1,8,,,7897
503,1000854,P00212542,F,26-35,16,B,1,0,8,14.0,,8035
504,1000854,P00302642,F,26-35,16,B,1,0,16,,,12636
505,1000855,P00017142,F,18-25,2,A,2,1,5,,,7064
506,1000855,P00255742,F,18-25,2,A,2,1,3,4.0,,10616
507,1000855,P00157342,F,18-25,2,A,2,1,8,,,7994
508,1000855,P00084042,F,18-25,2,A,2,1,12,14.0,,1430
509,1000855,P0096842,F,18-25,2,A,2,1,3,4.0,12.0,10668
510,1000855,P00344542,F,18-25,2,A,2,1,16,,,12600
511,1000855,P00284942,F,18-25,2,A,2,1,16,,,8862
512,1000857,P00313542,M,36-45,17,C,3,1,5,8.0,,5423
513,1000857,P00287442,M,36-45,17,C,3,1,8,,,7943
514,1000858,P00146042,M,36-45,14,B,4+,0,1,13.0,15.0,11652
515,1000862,P00358442,M,36-45,7,A,0,1,1,15.0,,11935
516,1000862,P00313442,M,36-45,7,A,0,1,5,6.0,8.0,7169
517,1000867,P00119342,M,46-50,12,C,1,1,10,13.0,,14020
518,1000868,P00251242,M,51-55,17,C,4+,0,5,11.0,,5321
519,1000868,P00342142,M,51-55,17,C,4+,0,11,15.0,16.0,6130
520,1000869,P00365642,M,18-25,20,A,4+,1,5,8.0,,7014
521,1000869,P00220142,M,18-25,20,A,4+,1,1,15.0,,15290
522,1000869,P00226442,M,18-25,20,A,4+,1,11,15.0,,4542
523,1000869,P00268242,M,18-25,20,A,4+,1,5,14.0,,7047
524,1000869,P00302442,M,18-25,20,A,4+,1,5,6.0,,6950
525,1000873,P00050742,M,55+,6,C,3,1,5,,,5374
526,1000877,P00257542,M,26-35,0,B,1,1,5,,,5350
527,1000880,P00148642,M,36-45,17,A,1,0,6,10.0,13.0,20400
528,1000881,P00093342,M,18-25,14,A,1,0,1,8.0,18.0,7746
529,1000881,P00044542,M,18-25,14,A,1,0,8,18.0,,5840
530,1000884,P00190142,M,0-17,10,C,3,0,3,4.0,5.0,13515
531,1000884,P00102642,M,0-17,10,C,3,0,4,8.0,9.0,3498
532,1000884,P00181842,M,0-17,10,C,3,0,11,,,5966
533,1000887,P00112842,F,55+,16,B,3,1,8,17.0,,9988
534,1000889,P00368242,M,46-50,20,A,1,0,5,11.0,,5412
535,1000889,P00041442,M,46-50,20,A,1,0,13,14.0,16.0,186
536,1000889,P00118542,M,46-50,20,A,1,0,5,8.0,,7104
537,1000889,P0009942,M,46-50,20,A,1,0,5,,,3566
538,1000889,P00153842,M,46-50,20,A,1,0,8,14.0,16.0,7789
539,1000889,P00261242,M,46-50,20,A,1,0,1,17.0,,7987
540,1000889,P00295542,M,46-50,20,A,1,0,8,,,6071
541,1000889,P00264242,M,46-50,20,A,1,0,8,,,5876
542,1000891,P00085342,M,26-35,1,C,4+,0,10,13.0,,23227
543,1000892,P00346142,M,36-45,0,C,1,0,1,15.0,,11911
544,1000894,P00237542,M,18-25,4,C,0,0,1,15.0,16.0,19106
545,1000897,P00326742,M,26-35,6,B,4+,0,11,,,7507
546,1000904,P00110742,M,36-45,20,B,4+,0,1,2.0,8.0,15582
547,1000904,P00153842,M,36-45,20,B,4+,0,8,14.0,16.0,2298
548,1000909,P00183342,M,46-50,7,C,2,0,5,15.0,18.0,5191
549,1000911,P00172842,M,51-55,0,B,3,1,3,4.0,,8150
550,1000917,P00010742,M,51-55,6,C,2,1,1,8.0,17.0,19397
551,1000919,P00117442,F,36-45,1,C,1,0,5,14.0,,5415
552,1000919,P00182142,F,36-45,1,C,1,0,1,5.0,6.0,15781
553,1000920,P00146742,M,18-25,4,C,4+,0,1,13.0,14.0,15826
554,1000921,P00105442,M,26-35,17,B,1,0,11,,,4587
555,1000922,P00163842,M,55+,16,B,2,1,8,,,9942
556,1000922,P00045342,M,55+,16,B,2,1,1,5.0,17.0,11448
557,1000924,P00049542,M,51-55,17,C,1,1,8,,,7902
558,1000929,P00329542,M,26-35,15,A,1,0,1,15.0,16.0,15429
559,1000929,P00232442,M,26-35,15,A,1,0,5,,,5185
560,1000930,P00365242,M,26-35,5,C,1,1,5,8.0,,7151
561,1000931,P00190742,F,55+,1,C,0,0,3,4.0,9.0,10919
562,1000931,P00080342,F,55+,1,C,0,0,1,6.0,8.0,3915
563,1000933,P00214742,M,46-50,1,C,3,1,5,14.0,,6987
564,1000934,P00356742,F,36-45,7,A,0,0,5,,,5308
565,1000934,P00057742,F,36-45,7,A,0,0,2,8.0,18.0,16477
566,1000934,P00204742,F,36-45,7,A,0,0,8,,,2281
567,1000936,P00015342,M,18-25,4,C,4+,0,2,4.0,,9784
568,1000937,P00003442,M,26-35,15,A,2,1,4,5.0,8.0,2868
569,1000940,P00157542,M,0-17,10,C,4+,0,8,14.0,,7852
570,1000940,P00370242,M,0-17,10,C,4+,0,5,,,7129
571,1000943,P00031042,F,46-50,12,C,0,1,8,,,9752
572,1000944,P00274942,M,36-45,0,A,3,1,8,,,7946
573,1000944,P00351042,M,36-45,0,A,3,1,5,,,5452
574,1000949,P00122442,M,51-55,17,B,4+,1,1,11.0,15.0,11665
575,1000952,P00174442,M,55+,16,C,0,1,5,,,6972
576,1000953,P00044542,M,51-55,20,B,1,1,8,18.0,,6044
577,1000953,P00002542,M,51-55,20,B,1,1,8,14.0,,5833
578,1000954,P00331042,F,26-35,0,B,1,1,5,8.0,,5404
579,1000955,P00102342,F,51-55,7,B,1,1,8,14.0,17.0,9908
580,1000955,P00189142,F,51-55,7,B,1,1,8,,,7834
581,1000955,P00344442,F,51-55,7,B,1,1,5,8.0,14.0,6970
582,1000957,P00291442,M,36-45,1,C,2,1,5,8.0,,8855
583,1000963,P00289242,M,26-35,0,A,0,1,1,8.0,,11964
584,1000967,P00296242,F,18-25,0,B,3,0,8,,,7918
585,1000969,P00103042,F,26-35,11,C,3,1,1,14.0,,8265
586,1000970,P00030742,M,26-35,0,B,4+,1,1,,,11393
587,1000975,P00114842,M,36-45,0,B,2,1,5,,,8673
588,1000975,P00352142,M,36-45,0,B,2,1,1,6.0,16.0,15328
589,1000977,P00226742,M,26-35,2,C,0,0,11,,,6082
590,1000979,P00321942,M,0-17,10,A,1,0,5,,,8679
591,1000984,P00188742,M,51-55,16,A,2,1,8,14.0,17.0,7771
592,1000984,P00251942,M,51-55,16,A,2,1,1,2.0,5.0,11767
593,1000984,P00313742,M,51-55,16,A,2,1,18,,,3023
594,1000984,P00223142,M,51-55,16,A,2,1,5,,,5447
595,1000984,P00024642,M,51-55,16,A,2,1,5,14.0,,5291
596,1000984,P00198142,M,51-55,16,A,2,1,2,4.0,9.0,6458
597,1000987,P00287942,F,36-45,17,C,0,0,8,14.0,,9758
598,1000992,P00224742,F,36-45,3,B,2,0,8,,,5963
599,1000992,P00286842,F,36-45,3,B,2,0,5,8.0,,7026
600,1000995,P00053042,F,18-25,4,C,3,0,5,14.0,16.0,7138
601,1000996,P00240242,M,26-35,17,A,4+,1,1,15.0,16.0,15757
602,1000996,P00350342,M,26-35,17,A,4+,1,1,6.0,,15585
603,1000996,P0099342,M,26-35,17,A,4+,1,5,8.0,,7119
604,1000997,P00230842,M,0-17,19,C,2,0,8,,,6175
605,1000998,P00059442,M,46-50,20,A,0,1,6,8.0,16.0,16172
606,1000998,P00102442,M,46-50,20,A,0,1,8,,,5991
607,1000999,P00115142,M,26-35,15,B,2,0,1,8.0,17.0,15296
608,1000999,P00145942,M,26-35,15,B,2,0,6,8.0,13.0,16697
609,1001002,P00003642,M,51-55,11,B,1,0,8,,,7898
610,1001004,P00025442,M,26-35,3,B,2,0,1,2.0,9.0,19017
611,1001004,P00255942,M,26-35,3,B,2,0,1,16.0,,12099
612,1001004,P00277542,M,26-35,3,B,2,0,1,6.0,15.0,12009
613,1001004,P00050142,M,26-35,3,B,2,0,5,,,6867
614,1001010,P00137542,M,26-35,0,A,1,0,1,8.0,16.0,8022
615,1001010,P00041542,M,26-35,0,A,1,0,8,,,8040
616,1001010,P00323642,M,26-35,0,A,1,0,8,,,9922
617,1001015,P00028242,M,36-45,3,A,4+,1,6,8.0,,12671
618,1001015,P00267742,M,36-45,3,A,4+,1,5,,,6944
619,1001015,P00222142,M,36-45,3,A,4+,1,5,13.0,,5229
620,1001015,P00016642,M,36-45,3,A,4+,1,5,,,5393
621,1001017,P0094842,M,36-45,0,B,2,0,4,8.0,,2784
622,1001017,P00243242,M,36-45,0,B,2,0,11,14.0,,7446
623,1001017,P00212442,M,36-45,0,B,2,0,11,16.0,,4509
624,1001019,P00109242,M,36-45,1,A,4+,1,6,8.0,10.0,16437
625,1001019,P00288742,M,36-45,1,A,4+,1,16,,,12212
626,1001019,P00177642,M,36-45,1,A,4+,1,8,,,7851
627,1001019,P00364842,M,36-45,1,A,4+,1,5,16.0,,3454
628,1001022,P00107742,M,26-35,3,C,2,0,8,,,9735
629,1001022,P00293342,M,26-35,3,C,2,0,8,,,10053
630,1001025,P00256642,M,26-35,16,C,3,1,5,,,3443
631,1001026,P00347942,F,46-50,0,C,1,1,8,,,6047
632,1001029,P0097142,M,26-35,0,B,0,0,12,,,1758
633,1001029,P00244742,M,26-35,0,B,0,0,11,,,4675
634,1001032,P00093242,M,51-55,16,C,0,1,8,,,9887
635,1001033,P00117042,M,26-35,5,B,1,0,1,2.0,5.0,19613
636,1001033,P00266142,M,26-35,5,B,1,0,5,11.0,,5352
637,1001038,P00248742,F,55+,15,C,2,1,5,,,6991
638,1001038,P00049642,F,55+,15,C,2,1,8,14.0,,9839
639,1001040,P00034442,M,26-35,11,C,1,1,1,14.0,16.0,15799
640,1001041,P00298242,M,46-50,2,B,2,0,8,,,10005
641,1001042,P00187442,M,36-45,5,C,3,1,2,4.0,5.0,9845
642,1001050,P00125742,M,26-35,1,B,1,0,8,,,5915
643,1001050,P00198642,M,26-35,1,B,1,0,8,14.0,,6060
644,1001051,P00080342,F,26-35,0,A,0,1,1,6.0,8.0,18976
645,1001051,P00145042,F,26-35,0,A,0,1,1,2.0,5.0,4282
646,1001051,P00297342,F,26-35,0,A,0,1,5,,,5372
647,1001051,P00195342,F,26-35,0,A,0,1,2,5.0,,13205
648,1001051,P00024242,F,26-35,0,A,0,1,5,,,5186
649,1001051,P00366542,F,26-35,0,A,0,1,5,,,8791
650,1001051,P00278542,F,26-35,0,A,0,1,8,,,7931
651,1001052,P00288242,F,36-45,2,C,1,0,5,14.0,,8643
652,1001053,P00227542,M,36-45,0,C,2,1,13,,,566
653,1001053,P00087042,M,36-45,0,C,2,1,10,14.0,16.0,23181
654,1001059,P00021742,F,26-35,0,B,3,0,5,,,5187
655,1001063,P00020842,M,36-45,7,B,1,0,8,,,7929
656,1001065,P00034742,F,26-35,0,B,3,0,5,14.0,17.0,5224
657,1001067,P00112142,M,36-45,12,B,3,1,1,2.0,14.0,11645
658,1001069,P00067042,M,26-35,20,A,4+,0,8,,,4026
659,1001073,P00288442,F,26-35,6,C,4+,0,5,14.0,,5465
660,1001084,P00159942,M,0-17,19,C,0,0,5,,,7029
661,1001084,P00242742,M,0-17,19,C,0,0,1,2.0,9.0,4275
662,1001086,P00187842,M,18-25,4,A,2,0,1,16.0,,11556
663,1001087,P00127842,M,26-35,16,B,1,0,1,2.0,15.0,7879
664,1001087,P00085942,M,26-35,16,B,1,0,2,4.0,8.0,16064
665,1001087,P00159442,M,26-35,16,B,1,0,5,8.0,,5192
666,1001088,P00334242,F,0-17,10,A,3,0,1,8.0,,15631
667,1001088,P00145242,F,0-17,10,A,3,0,2,4.0,,9690
668,1001088,P00113242,F,0-17,10,A,3,0,1,6.0,8.0,15717
669,1001088,P00251542,F,0-17,10,A,3,0,11,16.0,,1655
670,1001088,P00274142,F,0-17,10,A,3,0,1,,,15628
671,1001094,P00116742,F,18-25,0,C,1,0,11,,,4694
672,1001096,P00338442,M,0-17,10,C,1,0,1,16.0,,7676
673,1001097,P00138342,M,18-25,17,A,4+,0,8,14.0,,4173
674,1001097,P00066642,M,18-25,17,A,4+,0,1,,,11474
675,1001099,P00223542,M,26-35,17,C,4+,0,1,8.0,17.0,19707
676,1001101,P00020242,M,36-45,1,A,1,0,8,14.0,,2000
677,1001101,P00304142,M,36-45,1,A,1,0,5,11.0,,7022
678,1001101,P00251842,M,36-45,1,A,1,0,1,15.0,16.0,11715
679,1001107,P00067942,F,51-55,1,C,1,1,5,14.0,,7120
680,1001111,P00370242,F,51-55,16,C,1,1,5,,,8882
681,1001112,P00088042,M,18-25,6,A,4+,0,1,2.0,,15249
682,1001112,P00293342,M,18-25,6,A,4+,0,8,,,9859
683,1001117,P00258342,M,18-25,14,B,3,0,11,,,4511
684,1001119,P00154042,M,36-45,1,B,2,1,1,2.0,15.0,11908
685,1001119,P00328042,M,36-45,1,B,2,1,8,14.0,,8100
686,1001120,P00120242,M,18-25,4,A,0,1,8,,,9942
687,1001120,P00002142,M,18-25,4,A,0,1,1,5.0,8.0,15362
688,1001125,P00249542,F,18-25,4,B,2,0,1,5.0,15.0,15790
689,1001125,P00165442,F,18-25,4,B,2,0,1,15.0,16.0,11911
690,1001125,P00118342,F,18-25,4,B,2,0,2,3.0,15.0,6370
691,1001128,P00123742,M,26-35,1,A,2,0,11,,,7589
692,1001128,P00014542,M,26-35,1,A,2,0,8,,,7816
693,1001129,P00226342,M,36-45,17,C,2,0,11,15.0,,6046
694,1001130,P00317842,M,18-25,7,C,1,0,8,,,2001
695,1001130,P00000642,M,18-25,7,C,1,0,1,6.0,16.0,15796
696,1001131,P00114042,M,55+,13,C,4+,1,5,14.0,,8672
697,1001132,P00226342,M,18-25,12,A,1,1,11,15.0,,5916
698,1001133,P00117042,M,18-25,2,C,0,0,1,2.0,5.0,19075
699,1001133,P00352142,M,18-25,2,C,0,0,1,6.0,16.0,11511
700,1001134,P00052842,M,18-25,20,C,1,0,10,15.0,,23632
701,1001137,P00361642,M,18-25,4,B,4+,0,5,,,5368
702,1001139,P00051442,M,26-35,1,C,2,0,8,17.0,,9730
703,1001139,P00295942,M,26-35,1,C,2,0,2,5.0,15.0,12733
704,1001139,P00297042,M,26-35,1,C,2,0,8,,,7932
705,1001140,P00340242,F,46-50,2,B,2,1,18,,,2280
706,1001141,P00111042,F,26-35,3,B,1,1,15,,,20825
707,1001141,P00190542,F,26-35,3,B,1,1,3,4.0,,10815
708,1001145,P00116842,M,51-55,3,A,2,1,2,5.0,8.0,9796
709,1001146,P00197942,F,18-25,16,B,2,1,6,11.0,,12020
710,1001149,P00070042,M,26-35,12,A,1,1,1,2.0,16.0,8061
711,1001150,P00276142,F,26-35,20,A,1,0,12,,,1063
712,1001150,P00087142,F,26-35,20,A,1,0,13,14.0,16.0,759
713,1001150,P00051642,F,26-35,20,A,1,0,8,,,8044
714,1001150,P00018942,F,26-35,20,A,1,0,8,,,7868
715,1001150,P00049342,F,26-35,20,A,1,0,8,,,6152
716,1001150,P00023942,F,26-35,20,A,1,0,6,8.0,,12501
717,1001150,P00256142,F,26-35,20,A,1,0,5,8.0,,5306
718,1001150,P00197142,F,26-35,20,A,1,0,5,,,1985
719,1001150,P00121442,F,26-35,20,A,1,0,8,,,5846
720,1001150,P00175242,F,26-35,20,A,1,0,2,,,6864
721,1001150,P00116242,F,26-35,20,A,1,0,8,15.0,,4222
722,1001151,P00286642,M,26-35,15,C,2,1,11,14.0,,6008
723,1001151,P00105342,M,26-35,15,C,2,1,1,2.0,15.0,15611
724,1001153,P00330242,M,18-25,10,C,0,0,5,,,5423
725,1001158,P00025942,F,36-45,1,C,2,1,8,14.0,,5977
726,1001161,P00018142,M,26-35,0,A,1,0,5,,,5362
727,1001161,P00294542,M,26-35,0,A,1,0,8,,,9843
728,1001164,P00033042,F,26-35,19,A,1,1,5,14.0,,5154
729,1001165,P00232542,M,26-35,12,B,1,1,11,,,4521
730,1001168,P00119442,F,26-35,0,A,1,1,5,,,6952
731,1001168,P00115242,F,26-35,0,A,1,1,5,8.0,,6896
732,1001170,P00081142,M,55+,3,A,2,1,6,8.0,14.0,20134
733,1001170,P00085142,M,55+,3,A,2,1,5,13.0,14.0,7124
734,1001172,P00070342,F,26-35,0,A,2,1,1,2.0,14.0,11879
735,1001172,P00110742,F,26-35,0,A,2,1,1,2.0,8.0,8046
736,1001172,P00222442,F,26-35,0,A,2,1,5,,,5304
737,1001172,P00135742,F,26-35,0,A,2,1,6,8.0,,12209
738,1001172,P00021642,F,26-35,0,A,2,1,8,14.0,,8109
739,1001177,P00053842,F,26-35,17,C,2,1,4,5.0,12.0,1436
740,1001179,P00209642,M,51-55,1,B,2,1,15,16.0,17.0,13081
741,1001179,P00219242,M,51-55,1,B,2,1,4,5.0,,2865
742,1001181,P00215642,M,36-45,7,A,3,1,8,,,6040
743,1001181,P00268442,M,36-45,7,A,3,1,8,17.0,,6171
744,1001181,P00243942,M,36-45,7,A,3,1,1,2.0,15.0,11495
745,1001181,P00177942,M,36-45,7,A,3,1,5,8.0,,5392
746,1001181,P00228142,M,36-45,7,A,3,1,5,,,3477
747,1001182,P00230842,M,0-17,10,B,3,0,8,,,6140
748,1001182,P00139942,M,0-17,10,B,3,0,5,,,5460
749,1001182,P00323642,M,0-17,10,B,3,0,8,,,8118
750,1001183,P00151742,M,36-45,19,B,1,0,8,15.0,16.0,7859
751,1001185,P00250242,F,36-45,1,C,3,0,5,,,8719
752,1001193,P00016342,M,26-35,12,C,3,1,1,2.0,8.0,7898
753,1001194,P00364842,F,26-35,1,B,1,1,5,16.0,,7113
754,1001194,P00085942,F,26-35,1,B,1,1,2,4.0,8.0,12939
755,1001194,P00279642,F,26-35,1,B,1,1,7,,,16405
756,1001195,P00181242,F,0-17,10,C,1,0,11,,,6008
757,1001202,P00258842,M,36-45,12,B,0,0,5,,,3579
758,1001202,P00188442,M,36-45,12,B,0,0,5,7.0,,8894
759,1001202,P00111542,M,36-45,12,B,0,0,2,17.0,,9589
760,1001203,P00370242,F,26-35,1,A,3,0,5,,,7158
761,1001203,P00294842,F,26-35,1,A,3,0,8,,,5828
762,1001203,P00120442,F,26-35,1,A,3,0,8,,,7780
763,1001204,P00265242,M,26-35,7,B,4+,0,5,8.0,,8889
764,1001208,P00108442,M,26-35,0,C,1,1,5,,,5421
765,1001210,P00110742,M,26-35,17,C,1,1,1,2.0,8.0,19595
766,1001215,P00140742,M,36-45,17,C,0,0,1,15.0,,15315
767,1001218,P00110142,M,55+,15,B,0,1,7,,,16773
768,1001219,P00035942,M,26-35,7,C,3,1,1,5.0,18.0,11525
769,1001223,P00271942,M,26-35,2,C,4+,0,5,8.0,,5403
770,1001224,P00350942,M,51-55,13,B,4+,0,3,4.0,5.0,11041
771,1001224,P00116242,M,51-55,13,B,4+,0,8,15.0,,9931
772,1001224,P00245642,M,51-55,13,B,4+,0,5,11.0,12.0,6914
773,1001224,P00337442,M,51-55,13,B,4+,0,5,,,5151
774,1001226,P00367042,M,18-25,20,C,2,0,8,,,3987
775,1001231,P00274942,M,26-35,12,C,1,0,8,,,8083
776,1001232,P00006842,F,18-25,4,C,2,0,5,,,7028
777,1001236,P00288642,F,26-35,1,C,1,0,16,,,20609
778,1001239,P00032542,F,26-35,20,B,1,0,8,,,6084
779,1001241,P00263542,M,0-17,10,B,1,0,16,,,16866
780,1001242,P00218242,F,36-45,0,A,0,1,5,8.0,,5143
781,1001242,P00303242,F,36-45,0,A,0,1,5,8.0,,3483
782,1001243,P00308342,M,36-45,15,B,4+,1,5,8.0,,5404
783,1001244,P00278642,M,26-35,4,A,4+,1,5,,,8898
784,1001244,P00352242,M,26-35,4,A,4+,1,1,6.0,16.0,8181
785,1001244,P00307342,M,26-35,4,A,4+,1,8,,,7817
786,1001246,P00345842,M,18-25,4,A,2,0,2,8.0,14.0,13128
787,1001248,P00277542,F,36-45,20,B,4+,0,1,6.0,15.0,4318
788,1001252,P00330242,M,55+,13,C,3,0,5,,,6970
789,1001255,P00238442,M,26-35,17,A,4+,0,6,,,16668
790,1001255,P00150342,M,26-35,17,A,4+,0,8,14.0,,9743
791,1001260,P00177342,M,26-35,17,B,0,0,8,,,5976
792,1001260,P00116842,M,26-35,17,B,0,0,2,5.0,8.0,9949
793,1001260,P00288342,M,26-35,17,B,0,0,8,,,7883
794,1001260,P00001442,M,26-35,17,B,0,0,8,,,5914
