User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1000677,P00222242,M,51-55,2,B,1,1,1,2.0,13.0,15844
1000678,P00321842,M,26-35,0,A,0,1,8,,,7872
1000678,P00265642,M,26-35,0,A,0,1,8,,,5997
1000678,P00050742,M,26-35,0,A,0,1,5,,,3645
1000678,P00284042,M,26-35,0,A,0,1,8,17.0,,5903
1000679,P00025442,M,36-45,16,C,4+,1,1,2.0,9.0,15356
1000679,P0097242,M,36-45,16,C,4+,1,1,16.0,,15306
1000687,P00237542,F,26-35,7,C,4+,0,1,15.0,16.0,15779
1000687,P00102142,F,26-35,7,C,4+,0,13,16.0,,765
1000690,P00119142,M,26-35,12,C,3,0,3,4.0,12.0,10684
1000692,P00241642,F,26-35,0,A,0,1,1,2.0,11.0,15501
1000692,P00346242,F,26-35,0,A,0,1,1,15.0,,15810
1000692,P00358942,F,26-35,0,A,0,1,11,15.0,,1731
1000695,P00219042,F,18-25,1,A,2,0,5,,,5208
1000698,P00064242,M,18-25,4,A,1,0,5,,,8690
1000702,P00216042,M,36-45,7,B,2,1,5,8.0,,6889
1000702,P00220342,M,36-45,7,B,2,1,5,,,6996
1000707,P00058442,M,36-45,7,C,1,0,5,14.0,,6933
1000709,P00129542,M,18-25,0,C,1,0,8,14.0,,9980
1000710,P00226442,M,26-35,20,A,4+,0,11,15.0,,6106
1000712,P00312742,M,26-35,0,B,2,0,15,,,8328
1000712,P00119142,M,26-35,0,B,2,0,3,4.0,12.0,8289
1000714,P00129342,M,18-25,4,B,2,0,1,5.0,15.0,19617
1000714,P00045142,M,18-25,4,B,2,0,1,2.0,6.0,15372
1000718,P00112142,M,18-25,2,C,2,0,1,2.0,14.0,15433
1000720,P00020542,M,18-25,0,B,0,0,18,,,897
1000721,P00182742,F,36-45,9,B,1,0,1,2.0,14.0,15237
1000721,P00006042,F,36-45,9,B,1,0,8,16.0,,7956
1000721,P0097242,F,36-45,9,B,1,0,1,16.0,,15290
1000727,P00138542,M,36-45,11,B,4+,1,5,6.0,,6961
1000727,P00212142,M,36-45,11,B,4+,1,8,,,5826
1000729,P00159542,M,36-45,12,C,0,0,10,15.0,16.0,18909
1000731,P00084842,M,46-50,3,A,0,1,8,16.0,,9746
1000731,P00086842,M,46-50,3,A,0,1,14,16.0,,18364
1000731,P00022942,M,46-50,3,A,0,1,5,8.0,,5338
1000731,P00047942,M,46-50,3,A,0,1,5,13.0,,8715
1000731,P00141842,M,46-50,3,A,0,1,5,14.0,,8644
1000731,P00166042,M,46-50,3,A,0,1,5,,,5426
1000735,P00059442,M,26-35,14,A,3,0,6,8.0,16.0,16512
1000737,P00350442,M,0-17,19,A,2,0,2,3.0,15.0,9525
1000744,P00142142,M,26-35,17,B,2,0,1,2.0,15.0,15498
1000744,P00222042,M,26-35,17,B,2,0,1,8.0,,15412
1000746,P00015842,F,18-25,19,B,3,0,1,14.0,16.0,4523
1000746,P00198742,F,18-25,19,B,3,0,1,2.0,11.0,15899
1000746,P00053342,F,18-25,19,B,3,0,1,2.0,4.0,3912
1000746,P00001642,F,18-25,19,B,3,0,8,16.0,,6126
1000746,P00021242,F,18-25,19,B,3,0,8,16.0,,2164
1000752,P00290042,F,26-35,3,A,3,0,8,,,9844
1000752,P00317942,F,26-35,3,A,3,0,8,16.0,,2214
1000752,P00083942,F,26-35,3,A,3,0,12,14.0,,1404
1000752,P00316242,F,26-35,3,A,3,0,5,,,1843
1000752,P00135742,F,26-35,3,A,3,0,6,8.0,,8265
1000753,P00358342,M,0-17,10,C,1,0,11,15.0,16.0,6103
1000757,P00259242,M,26-35,12,A,1,0,5,,,5226
1000758,P00112142,M,36-45,7,C,3,1,1,2.0,14.0,15211
1000765,P00000542,M,26-35,17,B,1,0,5,,,6992
1000767,P00183242,M,26-35,12,C,1,0,5,15.0,,7028
1000770,P00277842,M,18-25,4,B,2,1,1,,,11854
1000771,P00117842,F,51-55,1,C,0,0,5,13.0,16.0,7115
1000772,P00242742,M,18-25,12,C,2,0,1,2.0,9.0,12104
1000774,P00195942,M,18-25,4,A,4+,0,3,4.0,,8039
1000777,P00212942,M,18-25,19,B,1,0,5,,,5479
1000777,P00169142,M,18-25,19,B,1,0,5,8.0,,5411
1000780,P00324742,M,26-35,17,B,3,0,2,9.0,14.0,16035
1000780,P00004442,M,26-35,17,B,3,0,1,2.0,,15391
1000785,P00015842,M,18-25,19,C,4+,0,1,14.0,16.0,15508
1000788,P00117742,M,26-35,0,C,1,0,8,,,7957
1000789,P00191342,M,18-25,1,B,3,1,2,4.0,9.0,3675
1000791,P00085942,M,36-45,7,B,1,0,2,4.0,8.0,16334
1000792,P00240142,M,26-35,17,B,2,0,5,,,5415
1000793,P00120542,F,36-45,14,C,1,0,8,14.0,,7916
1000796,P00281042,M,51-55,6,B,4+,1,5,,,6974
1000796,P00258442,M,51-55,6,B,4+,1,5,,,5434
1000796,P00101942,M,51-55,6,B,4+,1,8,17.0,,6033
1000798,P00120042,F,26-35,20,C,1,1,1,2.0,,8238
1000801,P00114842,F,26-35,20,C,4+,0,5,,,8614
1000801,P00051642,F,26-35,20,C,4+,0,8,,,7949
1000801,P00192542,F,26-35,20,C,4+,0,1,2.0,9.0,8335
1000802,P00062842,M,26-35,16,B,1,0,1,2.0,13.0,15816
1000802,P00114542,M,26-35,16,B,1,0,5,,,7091
1000803,P00025442,M,18-25,4,C,0,0,1,2.0,9.0,15202
1000806,P00084542,M,36-45,0,C,3,1,5,,,8599
1000808,P00346742,M,26-35,7,B,1,1,11,16.0,,3005
1000808,P00151942,M,26-35,7,B,1,1,11,,,1648
1000817,P00177442,M,18-25,4,B,2,0,1,6.0,8.0,19126
1000817,P00152242,M,18-25,4,B,2,0,14,16.0,,11434
1000818,P00076042,M,18-25,4,C,2,0,8,,,5984
1000818,P00171342,M,18-25,4,C,2,0,13,16.0,,741
1000819,P00154042,M,36-45,7,A,1,0,1,2.0,15.0,7830
1000824,P00120242,M,36-45,12,A,2,1,8,,,7953
1000824,P00177742,M,36-45,12,A,2,1,8,,,10032
1000829,P00087042,M,0-17,19,A,2,0,10,14.0,16.0,23182
1000830,P00329542,M,36-45,7,A,3,0,1,15.0,16.0,11379
1000840,P00189042,F,26-35,3,C,1,1,8,,,3919
1000846,P00003442,M,26-35,5,C,3,1,4,5.0,8.0,3555
1000848,P00117442,M,26-35,15,B,0,0,5,14.0,,5392
1000850,P00106042,M,36-45,0,A,3,1,5,,,6865
1000850,P00036842,M,36-45,0,A,3,1,1,14.0,16.0,11696
1000854,P00210042,F,26-35,16,B,1,0,8,14.0,,8063
1000854,P00296242,F,26-35,16,B,1,0,8,,,8095
1000855,P00000142,F,18-25,2,A,2,1,3,4.0,5.0,10783
1000855,P00129642,F,18-25,2,A,2,1,5,,,8673
1000855,P00089042,F,18-25,2,A,2,1,13,,,773
1000855,P00212942,F,18-25,2,A,2,1,5,,,5445
1000855,P00035242,F,18-25,2,A,2,1,8,14.0,,6035
1000855,P00279442,F,18-25,2,A,2,1,16,,,12791
1000855,P00208142,F,18-25,2,A,2,1,8,,,4185
1000857,P00313542,M,36-45,17,C,3,1,5,8.0,,5423
1000858,P00146042,M,36-45,14,B,4+,0,1,13.0,15.0,11652
1000861,P00182142,M,26-35,7,C,0,0,1,5.0,6.0,19315
1000864,P00265342,F,26-35,0,B,3,0,7,,,16846
1000868,P00280442,M,51-55,17,C,4+,0,11,,,4494
1000869,P00295942,M,18-25,20,A,4+,1,2,5.0,15.0,12938
1000869,P00075442,M,18-25,20,A,4+,1,5,11.0,,8801
1000869,P00000142,M,18-25,20,A,4+,1,3,4.0,5.0,13650
1000869,P00117442,M,18-25,20,A,4+,1,5,14.0,,8683
1000869,P00103042,M,18-25,20,A,4+,1,1,14.0,,11493
1000869,P00017542,M,18-25,20,A,4+,1,5,,,7089
1000869,P00195442,M,18-25,20,A,4+,1,5,,,6934
1000869,P00032442,M,18-25,20,A,4+,1,5,,,7019
1000869,P00101242,M,18-25,20,A,4+,1,5,12.0,,5382
1000870,P00009242,F,26-35,1,B,4+,1,8,,,7886
1000872,P00270942,M,51-55,1,B,3,1,1,2.0,15.0,15724
1000877,P00331142,M,26-35,0,B,1,1,5,,,7151
1000877,P00359642,M,26-35,0,B,1,1,11,,,4700
1000877,P00259842,M,26-35,0,B,1,1,1,14.0,16.0,11969
1000880,P00148642,M,36-45,17,A,1,0,6,10.0,13.0,20400
1000881,P00158442,M,18-25,14,A,1,0,5,,,1967
1000881,P00162242,M,18-25,14,A,1,0,1,8.0,,7766
1000881,P00033742,M,18-25,14,A,1,0,8,12.0,,2295
1000887,P00112842,F,55+,16,B,3,1,8,17.0,,9988
1000889,P00328342,M,46-50,20,A,1,0,5,,,3555
1000889,P00129642,M,46-50,20,A,1,0,5,,,5228
1000889,P00283942,M,46-50,20,A,1,0,5,,,3662
1000889,P00136542,M,46-50,20,A,1,0,5,8.0,,3692
1000889,P00086242,M,46-50,20,A,1,0,10,,,23595
1000889,P00261242,M,46-50,20,A,1,0,1,17.0,,7987
1000889,P00281642,M,46-50,20,A,1,0,1,8.0,,11554
1000889,P00232242,M,46-50,20,A,1,0,11,,,3025
1000890,P00070542,M,18-25,4,C,4+,0,3,15.0,,10815
1000890,P00147742,M,18-25,4,C,4+,0,1,16.0,,19651
1000891,P00150342,M,26-35,1,C,4+,0,8,14.0,,8056
1000894,P00148842,M,18-25,4,C,0,0,6,8.0,16.0,15925
1000897,P00061142,M,26-35,6,B,4+,0,8,16.0,,7965
1000897,P00015042,M,26-35,6,B,4+,0,8,17.0,,3914
1000899,P00124242,F,26-35,1,B,3,1,11,14.0,,3231
1000899,P00120642,F,26-35,1,B,3,1,5,,,6899
1000910,P00110742,F,51-55,0,B,1,1,1,2.0,8.0,15565
1000910,P00035642,F,51-55,0,B,1,1,8,,,5927
1000910,P00142142,F,51-55,0,B,1,1,1,2.0,15.0,11744
1000911,P00187442,M,51-55,0,B,3,1,2,4.0,5.0,9933
1000911,P00220542,M,51-55,0,B,3,1,8,,,6031
1000912,P00266642,F,36-45,2,B,1,0,1,8.0,9.0,11510
1000913,P00115142,M,26-35,0,C,2,0,1,8.0,17.0,19113
1000914,P00113642,F,36-45,9,C,2,0,8,,,9875
1000919,P00315642,F,36-45,1,C,1,0,8,13.0,,6188
1000919,P00182142,F,36-45,1,C,1,0,1,5.0,6.0,15781
1000920,P00317842,M,18-25,4,C,4+,0,8,,,9899
1000920,P00281142,M,18-25,4,C,4+,0,11,15.0,,4679
1000921,P00003642,M,26-35,17,B,1,0,8,,,7924
1000921,P00227142,M,26-35,17,B,1,0,5,,,5338
1000922,P00071442,M,55+,16,B,2,1,15,17.0,,16797
1000922,P00213242,M,55+,16,B,2,1,5,8.0,,8780
1000927,P00129242,F,26-35,20,C,1,1,5,,,7075
1000927,P00154442,F,26-35,20,C,1,1,8,14.0,,5901
1000928,P00176542,F,55+,16,C,4+,1,8,14.0,17.0,9960
1000928,P00270542,F,55+,16,C,4+,1,1,6.0,8.0,11656
1000929,P00338942,M,26-35,15,A,1,0,1,8.0,17.0,11462
1000929,P00113842,M,26-35,15,A,1,0,6,8.0,16.0,20348
1000934,P00357842,F,36-45,7,A,0,0,5,,,1724
1000934,P00223142,F,36-45,7,A,0,0,5,,,5394
1000944,P00351042,M,36-45,0,A,3,1,5,,,5452
1000945,P00317842,M,46-50,7,C,3,0,8,,,7986
1000949,P00235842,M,51-55,17,B,4+,1,11,15.0,16.0,5986
1000949,P00273742,M,51-55,17,B,4+,1,1,17.0,,12032
1000951,P00106742,M,46-50,2,B,4+,1,3,5.0,,13314
1000953,P00004742,M,51-55,20,B,1,1,6,16.0,,20098
1000955,P00111042,F,51-55,7,B,1,1,15,,,8622
1000955,P00102342,F,51-55,7,B,1,1,8,14.0,17.0,9908
1000955,P00344442,F,51-55,7,B,1,1,5,8.0,14.0,6970
1000957,P00024042,M,36-45,1,C,2,1,7,,,20723
1000957,P00117542,M,36-45,1,C,2,1,18,,,3059
1000963,P00127642,M,26-35,0,A,0,1,1,2.0,15.0,15545
1000967,P00042842,F,18-25,0,B,3,0,5,,,5351
1000970,P00129542,M,26-35,0,B,4+,1,8,14.0,,10070
1000970,P00227642,M,26-35,0,B,4+,1,1,5.0,14.0,4254
1000970,P00030742,M,26-35,0,B,4+,1,1,,,11393
1000970,P00148442,M,26-35,0,B,4+,1,2,16.0,,13308
1000970,P00257442,M,26-35,0,B,4+,1,16,,,8294
1000973,P00035542,F,26-35,1,C,1,1,3,4.0,12.0,8206
1000976,P00295942,M,36-45,14,C,4+,1,2,5.0,15.0,13315
1000977,P00233442,M,26-35,2,C,0,0,1,2.0,15.0,15741
1000984,P00183642,M,51-55,16,A,2,1,4,5.0,9.0,2759
1000984,P00313742,M,51-55,16,A,2,1,18,,,3023
1000990,P00024642,M,18-25,6,C,2,0,5,14.0,,6954
1000991,P00178942,F,26-35,9,A,3,1,5,8.0,,7061
1000993,P00230942,M,26-35,0,C,1,0,5,14.0,,7000
1000996,P00240242,M,26-35,17,A,4+,1,1,15.0,16.0,15757
1000998,P00370242,M,46-50,20,A,0,1,5,,,7089
1001004,P00025442,M,26-35,3,B,2,0,1,2.0,9.0,19017
1001004,P00057642,M,26-35,3,B,2,0,1,15.0,16.0,19387
1001004,P00277542,M,26-35,3,B,2,0,1,6.0,15.0,12009
1001010,P00251842,M,26-35,0,A,1,0,1,15.0,16.0,4153
1001010,P00053142,M,26-35,0,A,1,0,1,,,4470
1001010,P00121142,M,26-35,0,A,1,0,8,,,7928
1001010,P00085342,M,26-35,0,A,1,0,10,13.0,,18647
1001013,P00278642,M,55+,13,C,1,0,5,,,8748
1001015,P00100942,M,36-45,3,A,4+,1,5,,,6854
1001015,P00111142,M,36-45,3,A,4+,1,1,15.0,16.0,19705
1001015,P00154242,M,36-45,3,A,4+,1,8,,,7814
1001016,P00003942,M,55+,16,C,3,0,5,14.0,,5375
1001016,P00118042,M,55+,16,C,3,0,8,,,8002
1001016,P00358742,M,55+,16,C,3,0,5,,,7111
1001019,P00130642,M,36-45,1,A,4+,1,11,16.0,,3233
1001019,P00022342,M,36-45,1,A,4+,1,8,16.0,,6106
1001022,P00216342,M,26-35,3,C,2,0,3,4.0,5.0,7939
1001023,P00265242,M,55+,13,C,2,1,5,8.0,,3752
1001028,P00113242,F,46-50,7,C,0,1,1,6.0,8.0,18978
1001029,P00313542,M,26-35,0,B,0,0,5,8.0,,5471
1001029,P00259142,M,26-35,0,B,0,0,5,,,5230
1001031,P00332242,M,36-45,16,C,2,1,1,16.0,,15630
1001033,P00312842,M,26-35,5,B,1,0,16,,,12324
1001041,P00298242,M,46-50,2,B,2,0,8,,,10005
1001043,P00277442,F,51-55,11,C,4+,0,1,6.0,15.0,11455
1001050,P00229742,M,26-35,1,B,1,0,1,16.0,,11495
1001051,P00297342,F,26-35,0,A,0,1,5,,,5372
1001051,P00196542,F,26-35,0,A,0,1,5,8.0,14.0,5437
1001051,P00036842,F,26-35,0,A,0,1,1,14.0,16.0,15827
1001051,P00262542,F,26-35,0,A,0,1,5,8.0,,7192
1001051,P00335942,F,26-35,0,A,0,1,8,,,2263
1001052,P00086842,F,36-45,2,C,1,0,14,16.0,,18779
1001053,P00348942,M,36-45,0,C,2,1,8,13.0,,7779
1001055,P00295842,M,36-45,0,A,1,1,5,8.0,,3696
1001055,P00106742,M,36-45,0,A,1,1,3,5.0,,13512
1001058,P00192642,M,26-35,1,B,2,0,8,17.0,,8011
1001058,P00327842,M,26-35,1,B,2,0,8,16.0,,7972
1001058,P00117242,M,26-35,1,B,2,0,8,17.0,,10054
1001062,P00053842,M,51-55,19,C,3,0,4,5.0,12.0,2738
1001066,P00274142,M,46-50,12,C,3,1,1,,,15815
1001068,P00194542,F,18-25,4,B,2,0,8,14.0,,9896
1001068,P00227842,F,18-25,4,B,2,0,2,5.0,,9890
1001068,P00124842,F,18-25,4,B,2,0,11,,,5919
1001069,P00025642,M,26-35,20,A,4+,0,4,8.0,,2745
1001071,P00153342,M,51-55,16,C,0,0,14,,,18859
1001073,P00110742,F,26-35,6,C,4+,0,1,2.0,8.0,19459
1001078,P00238542,F,46-50,9,C,1,1,5,14.0,,6919
1001078,P00284642,F,46-50,9,C,1,1,5,8.0,,7151
1001079,P00117442,M,26-35,7,A,0,0,5,14.0,,6888
1001084,P00159942,M,0-17,19,C,0,0,5,,,7029
1001086,P00075542,M,18-25,4,A,2,0,8,13.0,,6192
1001086,P00178942,M,18-25,4,A,2,0,5,8.0,,8673
1001087,P00183242,M,26-35,16,B,1,0,5,15.0,,8695
1001087,P00210342,M,26-35,16,B,1,0,3,4.0,,13345
1001087,P00119442,M,26-35,16,B,1,0,5,,,6929
1001087,P00283942,M,26-35,16,B,1,0,5,,,1722
1001088,P00084442,F,0-17,10,A,3,0,13,16.0,,925
1001088,P00190942,F,0-17,10,A,3,0,3,4.0,,8427
1001088,P00303342,F,0-17,10,A,3,0,1,16.0,,11506
1001088,P00010042,F,0-17,10,A,3,0,5,,,3554
1001088,P00045642,F,0-17,10,A,3,0,8,14.0,,5863
1001088,P00089542,F,0-17,10,A,3,0,5,,,7009
1001088,P00003942,F,0-17,10,A,3,0,5,14.0,,5318
1001093,P00289242,M,51-55,14,C,2,1,1,8.0,,15591
1001094,P00113342,F,18-25,0,C,1,0,1,8.0,17.0,15474
1001097,P00157142,M,18-25,17,A,4+,0,11,16.0,,4587
1001097,P00000142,M,18-25,17,A,4+,0,3,4.0,5.0,10596
1001097,P00161442,M,18-25,17,A,4+,0,5,14.0,,8715
1001100,P00249642,M,26-35,0,B,0,1,3,5.0,,13446
1001100,P00190942,M,26-35,0,B,0,1,3,4.0,,2855
1001100,P00196142,M,26-35,0,B,0,1,3,4.0,5.0,5533
1001101,P00020242,M,36-45,1,A,1,0,8,14.0,,2000
1001101,P00233842,M,36-45,1,A,1,0,1,15.0,,11824
1001101,P00069242,M,36-45,1,A,1,0,8,11.0,,3991
1001101,P00251842,M,36-45,1,A,1,0,1,15.0,16.0,11715
1001104,P0097742,M,36-45,11,A,1,0,8,,,8118
1001104,P00029242,M,36-45,11,A,1,0,8,,,9718
1001107,P00067942,F,51-55,1,C,1,1,5,14.0,,7120
1001109,P00150342,M,18-25,10,C,1,0,8,14.0,,5826
1001109,P00158542,M,18-25,10,C,1,0,5,6.0,13.0,8715
1001112,P00294142,M,18-25,6,A,4+,0,5,8.0,15.0,3572
1001112,P00109542,M,18-25,6,A,4+,0,8,14.0,17.0,9702
1001112,P00193542,M,18-25,6,A,4+,0,1,2.0,,15726
1001112,P00014642,M,18-25,6,A,4+,0,8,14.0,17.0,5838
1001117,P00206042,M,18-25,14,B,3,0,5,,,6891
1001117,P00037442,M,18-25,14,B,3,0,18,,,2359
1001119,P00116242,M,36-45,1,B,2,1,8,15.0,,9989
1001119,P00328742,M,36-45,1,B,2,1,1,17.0,,11622
1001119,P00350942,M,36-45,1,B,2,1,3,4.0,5.0,10688
1001119,P00064042,M,36-45,1,B,2,1,3,4.0,12.0,10674
1001120,P00193442,M,18-25,4,A,0,1,8,,,6088
1001120,P00045342,M,18-25,4,A,0,1,1,5.0,17.0,15349
1001120,P00153642,M,18-25,4,A,0,1,8,,,5958
1001122,P00019142,M,55+,14,C,0,1,11,15.0,,6120
1001124,P00065042,M,26-35,2,B,4+,1,5,15.0,,5226
1001125,P00350942,F,18-25,4,B,2,0,3,4.0,5.0,13310
1001125,P00340642,F,18-25,4,B,2,0,5,,,7046
1001125,P00122442,F,18-25,4,B,2,0,1,11.0,15.0,11707
1001128,P00265742,M,26-35,1,A,2,0,5,12.0,,6918
1001128,P00116842,M,26-35,1,A,2,0,2,5.0,8.0,9750
1001128,P00121642,M,26-35,1,A,2,0,5,14.0,,5169
1001130,P00249842,M,18-25,7,C,1,0,8,,,8129
1001136,P00333042,F,36-45,7,C,3,0,5,8.0,,7192
1001137,P00278442,M,18-25,4,B,4+,0,11,,,4625
1001137,P00121642,M,18-25,4,B,4+,0,5,14.0,,7025
1001139,P00265242,M,26-35,1,C,2,0,5,8.0,,8788
1001140,P00245242,F,46-50,2,B,2,1,11,,,4558
1001140,P00254342,F,46-50,2,B,2,1,5,11.0,,8707
1001141,P00131042,F,26-35,3,B,1,1,8,,,9900
1001142,P00174442,M,18-25,1,B,1,0,5,,,8698
1001145,P00173442,M,51-55,3,A,2,1,8,13.0,,7787
1001150,P00175842,F,26-35,20,A,1,0,5,,,5441
1001150,P00149542,F,26-35,20,A,1,0,1,6.0,13.0,15213
1001150,P00216942,F,26-35,20,A,1,0,5,,,5174
1001150,P00080742,F,26-35,20,A,1,0,8,,,4014
1001153,P00223642,M,18-25,10,C,0,0,11,15.0,,4616
1001158,P00025942,F,36-45,1,C,2,1,8,14.0,,5977
1001159,P00159542,M,18-25,0,C,3,1,10,15.0,16.0,14656
1001160,P00235242,M,18-25,14,C,1,0,8,,,6032
1001162,P00126142,F,36-45,0,B,4+,0,8,16.0,,4138
1001162,P00117142,F,36-45,0,B,4+,0,2,17.0,,10152
1001164,P00059842,F,26-35,19,A,1,1,5,,,1740
1001164,P00197742,F,26-35,19,A,1,1,14,,,7575
1001168,P00212942,F,26-35,0,A,1,1,5,,,5185
1001168,P00139942,F,26-35,0,A,1,1,5,,,8883
1001168,P00143342,F,26-35,0,A,1,1,1,14.0,16.0,7754
1001168,P00115242,F,26-35,0,A,1,1,5,8.0,,6896
1001168,P00033342,F,26-35,0,A,1,1,5,14.0,,7067
1001168,P00303242,F,26-35,0,A,1,1,5,8.0,,6856
1001172,P00135742,F,26-35,0,A,2,1,6,8.0,,12209
1001173,P00309142,F,26-35,7,A,3,0,1,16.0,,8299
1001173,P00214242,F,26-35,7,A,3,0,1,16.0,,15266
1001174,P00328142,F,18-25,16,C,0,0,8,16.0,,6059
1001176,P00218442,M,55+,1,C,1,1,1,,,15399
1001178,P00116142,M,55+,0,C,1,1,10,13.0,16.0,23958
1001179,P00122442,M,51-55,1,B,2,1,1,11.0,15.0,11444
1001181,P00075342,M,36-45,7,A,3,1,1,2.0,16.0,11570
1001181,P00217442,M,36-45,7,A,3,1,1,2.0,11.0,11701
1001181,P00220642,M,36-45,7,A,3,1,8,,,10053
1001181,P00254342,M,36-45,7,A,3,1,5,11.0,,7056
1001181,P00009242,M,36-45,7,A,3,1,8,,,5932
1001181,P00233342,M,36-45,7,A,3,1,1,15.0,16.0,7945
1001181,P00031642,M,36-45,7,A,3,1,5,,,1892
1001182,P00323642,M,0-17,10,B,3,0,8,,,8118
1001184,P00324742,F,26-35,4,C,1,1,2,9.0,14.0,16351
1001186,P00258542,M,18-25,19,A,1,1,11,,,7580
1001195,P00181242,F,0-17,10,C,1,0,11,,,6008
1001196,P00059442,F,18-25,14,C,3,0,6,8.0,16.0,12133
1001198,P00338442,M,0-17,10,C,1,0,1,16.0,,19589
1001202,P00220142,M,36-45,12,B,0,0,1,15.0,,15253
1001203,P00120942,F,26-35,1,A,3,0,8,,,8104
1001203,P00105642,F,26-35,1,A,3,0,8,,,7906
1001203,P00073842,F,26-35,1,A,3,0,1,15.0,17.0,15436
1001203,P00044542,F,26-35,1,A,3,0,8,18.0,,6154
1001204,P00191342,M,26-35,7,B,4+,0,2,4.0,9.0,6710
1001205,P00033042,F,55+,0,C,1,1,5,14.0,,6861
1001206,P00342142,F,51-55,7,C,1,1,11,15.0,16.0,5996
1001206,P00082342,F,51-55,7,C,1,1,15,16.0,,16676
1001208,P00361842,M,26-35,0,C,1,1,15,16.0,,16660
1001211,P00084442,M,18-25,4,A,1,0,13,16.0,,947
1001211,P00304042,M,18-25,4,A,1,0,5,,,5267
1001217,P00237542,M,26-35,12,A,3,0,1,15.0,16.0,15229
1001218,P00010342,M,55+,15,B,0,1,8,14.0,,3911
1001219,P00057442,M,26-35,7,C,3,1,5,14.0,16.0,8667
1001219,P00035942,M,26-35,7,C,3,1,1,5.0,18.0,11525
1001219,P00352242,M,26-35,7,C,3,1,1,6.0,16.0,15910
1001219,P00132842,M,26-35,7,C,3,1,1,5.0,,8138
1001221,P00118742,M,18-25,0,B,1,0,5,11.0,,7174
1001221,P00360242,M,18-25,0,B,1,0,5,,,8589
1001222,P00240142,M,36-45,0,C,4+,0,5,,,5332
1001222,P00250842,M,36-45,0,C,4+,0,8,,,5923
1001224,P00003642,M,51-55,13,B,4+,0,8,,,9775
1001224,P00258742,M,51-55,13,B,4+,0,5,,,8878
1001224,P00116242,M,51-55,13,B,4+,0,8,15.0,,9931
1001224,P00315442,M,51-55,13,B,4+,0,1,,,15443
1001224,P00140742,M,51-55,13,B,4+,0,1,15.0,,7715
1001226,P00365742,M,18-25,20,C,2,0,8,,,6146
1001227,P00134142,M,51-55,1,B,2,0,5,,,6967
1001227,P00061442,M,51-55,1,B,2,0,17,,,12767
1001228,P00062842,M,26-35,1,C,4+,1,1,2.0,13.0,19385
1001238,P00251242,F,36-45,20,A,1,0,5,11.0,,7073
1001241,P00334242,M,0-17,10,B,1,0,1,8.0,,19116
1001241,P00358442,M,0-17,10,B,1,0,1,15.0,,15333
1001242,P00034742,F,36-45,0,A,0,1,5,14.0,17.0,5384
1001242,P00111042,F,36-45,0,A,0,1,15,,,8797
1001242,P00024342,F,36-45,0,A,0,1,8,14.0,,5877
1001243,P00205442,M,36-45,15,B,4+,1,5,8.0,14.0,7185
1001244,P00352242,M,26-35,4,A,4+,1,1,6.0,16.0,8181
1001246,P00198742,M,18-25,4,A,2,0,1,2.0,11.0,15382
1001246,P00126042,M,18-25,4,A,2,0,8,14.0,,8087
1001254,P00212542,F,18-25,1,B,2,0,8,14.0,,7815
1001260,P00177342,M,26-35,17,B,0,0,8,,,5976
1001261,P00340642,M,18-25,4,C,2,0,5,,,5154
1001262,P00287242,M,26-35,4,A,0,1,5,,,5267
1001262,P00156442,M,26-35,4,A,0,1,8,,,10001
1001262,P00092942,M,26-35,4,A,0,1,8,17.0,,8020
1001263,P00158542,M,0-17,10,B,4+,0,5,6.0,13.0,8763
1001264,P00115942,M,26-35,1,A,3,0,8,17.0,,9856
1001264,P00196642,M,26-35,1,A,3,0,8,14.0,,7803
1001264,P00178342,M,26-35,1,A,3,0,8,,,8064
1001264,P00295842,M,26-35,1,A,3,0,5,8.0,,5305
1001273,P00025942,M,36-45,2,C,3,1,8,14.0,,6046
1001273,P00272542,M,36-45,2,C,3,1,8,,,9732
1001273,P00113142,M,36-45,2,C,3,1,1,5.0,12.0,11659
1001274,P00113142,M,46-50,7,B,4+,1,1,5.0,12.0,15633
1001274,P00024042,M,46-50,7,B,4+,1,7,,,16994
1001279,P00178042,M,36-45,1,A,2,0,8,14.0,,7809
1001279,P00037242,M,36-45,1,A,2,0,8,,,7992
1001279,P00208342,M,36-45,1,A,2,0,1,16.0,,4450
1001279,P00142242,M,36-45,1,A,2,0,8,,,6137
1001281,P00031042,M,26-35,19,C,1,0,8,,,7848
1001284,P00051142,M,46-50,16,A,1,1,8,,,5941
1001285,P00255842,M,36-45,4,A,0,1,16,,,20926
1001285,P00188742,M,36-45,4,A,0,1,8,14.0,17.0,10076
1001285,P00298242,M,36-45,4,A,0,1,8,,,9904
1001286,P00350442,M,36-45,17,A,1,0,2,3.0,15.0,13166
1001291,P00148042,F,36-45,0,A,3,0,8,,,8070
1001291,P00116842,F,36-45,0,A,3,0,2,5.0,8.0,12718
1001297,P00183942,M,26-35,7,A,4+,0,3,4.0,,10893
1001297,P00036842,M,26-35,7,A,4+,0,1,14.0,16.0,11513
1001298,P00186342,M,36-45,6,B,4+,0,2,4.0,9.0,9551
1001299,P00130442,M,26-35,14,B,1,0,3,5.0,,13266
1001301,P00033642,F,26-35,2,C,1,1,5,8.0,,5437
