type,id,name,uuid,city,area,avgRating,totalRatingsString,OrderDate,deliveryTime,age_group,minDeliveryTime,maxDeliveryTime,channel,address,locality,unserviceable,veg,name,Ingredients
F,91930,Swati Snacks,438107b5-d94a-4d71-899c-3e470f2df1fb,Ahmedabad,Ellisbridge,4.5,500+ ratings,29-08-2020,28,19-24 years,28,28,Leisure,Near Law Garden Ellis Bridge Ahmedabad,Ellis Bridge,FALSE,TRUE,VANILLA BLUEBERRY CRUMBLE GELATO,"MILK, SUGAR, CREAM, PECANS, EGG YOLK AND EGG, DEXTROSE, SKIM MILK, MOLASSES, CORN SYRUP, CAROB BEAN GUM, COTTONSEED OIL, VANILLA EXTRACT, SALT, NATURAL FLAVOR, SEA SALT"
F,154526,Meal Box Ambawadi,6ca94386-aadb-4d4d-8f1b-03a25e3e0bb0,Ahmedabad,Ambawadi,3,20+ ratings,16-05-2019,38,24-30 years,38,38,Leisure,Shop No.9 ground floor Dheeraj avenue opp. chadawala police station nr. kalyan jwellersambawadi ahmedabad,Navrangpura,FALSE,TRUE,VANILLA CARAMEL SWIRL GELATO,"WATER, STRAWBERRIES, SUGAR, DEXTROSE, CORN SYRUP, LEMON JUICE, HIBISCUS POWDER, HIBISCUS FLOWER, CAROB BEAN GUM, LIME JUICE CONCENTRATE, PECTIN, VEGETABLE JUICE (FOR COLOR)"
F,40847,Havmor Havfunn,22629f9c-83ee-464f-bf5c-a866e80a64af,Ahmedabad,Gulbai Tekra,4.6,20+ ratings,11-03-2020,25,24-30 years,25,25,Leisure,Havmor Ambavadi  Ambavadi Cross Road Opp. Saffron Tower Ambavadi Ahmedabad- 380006,Saffron Tower,FALSE,TRUE,VANILLA FUDGE COOKIE,"MILK, SUGAR, CREAM, TAPIOCA SYRUP, DEXTROSE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, BLUEBERRIES, VANILLA EXTRACT, BROWN SUGAR, NATURAL FLAVOR, CAROB BEAN GUM, VANILLA BEANS, PECTIN, GUAR GUM, COLOR ADDED, SALT, CITRIC ACID, LEMON PEEL"
F,196811,Radhika's Authentic South Indian Food,ea9d1cd8-35b4-4643-a9fa-5cff63d802e8,Ahmedabad,Ellisbridge,4.3,100+ ratings,08-07-2019,30,0-18 years,30,30,Leisure,Mardia Plaza CG Road Near Time Square Ellisbridge Ahmedabad Gujarat India,Navrangpura,FALSE,TRUE,White Chocolate Raspberry Truffle Ice Cream,"MILK, SUGAR, CREAM, SKIM MILK, DEXTROSE, VANILLA EXTRACT, CORN SYRUP, CAROB GUM, NATURAL FLAVOR, LEMON PEEL, VANILLA BEANS"
F,107646,Honest,9decc411-9a56-41cf-9129-d3366059f8bf,Ahmedabad,Ellisbridge,4.3,100+ ratings,12-10-2020,32,0-18 years,32,32,Leisure,Ground Floor White House Panchvati Circle C G Road Ahmedabad,C G Road,FALSE,TRUE,Banana Peanut Butter Chip Ice Cream,"MILK, SUGAR, SKIM MILK, CREAM, WATER, COCONUT OIL, CORN SYRUP, WHOLE EGG AND EGG YOLK, COCOA PROCESSED WITH ALKALI, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, PALM OIL AND SOYBEAN OIL, BAKING SODA, VANILLA EXTRACT, CAROB BEAN GUM, SUNFLOWER LECITHIN, SEA SALT, SOY LECITHIN, NATURAL FLAVOR, DRIED CANE SYRUP, COCOA, BUTTER (CREAM, SALT), GUAR GUM, CORN STARCH, SALT"
F,62038,Kunal Restaurant,bfe73042-3d42-47ac-975f-cd43bd616acc,Ahmedabad,Navrangpura,--,Too Few Ratings,11-12-2019,33,19-24 years,33,33,Convenience Stores,Opposite Handloom House Ashram Road Ahmedabad,Ashram Road,FALSE,TRUE,Bourbon Praline Pecan Ice Cream,"MANGOS, WATER, SUGAR, DEXTROSE, LEMON JUICE, CAROB BEAN GUM"
F,99291,Hari Om Chole Puri,203afefd-ca11-4d8e-b656-4835dd167377,Ahmedabad,Ellisbridge,4.2,100+ ratings,26-12-2019,31,19-24 years,31,31,Convenience Stores,Shop No 18 Ground Floor Dev Nandan Mall Near MJ Library Ellis Bridge Ahmedabad,Ellis Bridge,FALSE,TRUE,Bourbon Vanilla Bean Truffle Ice Cream,"MILK, BANANAS, SUGAR†, WHEAT FLOUR, CREAM, NONFAT MILK, EGG YOLKS, WATER, EGG WHITES, COCONUT OIL, CORN SYRUP†, LEMON JUICE, WHOLE EGGS, CAROB BEAN GUM, BAKING SODA, VANILLA EXTRACT, NATURAL FLAVOR, SALT"
F,37116,Tandoorworkz,140305c0-f335-4886-8e78-2ac2449a2d8b,Ahmedabad,Ellisbridge,2.8,20+ ratings,31-07-2020,34,24-30 years,34,34,Convenience Stores,GF-7 Dev complex Opp. Parimal Garden Ellis bridge Ahmedabad Gujarat 380006,Navrangpura,FALSE,FALSE,Butter Pecan Ice Cream,"MILK, SUGAR, CREAM, EGG AND EGG YOLK, DEXTROSE, CHOCOLATE, COCOA (PROCESSED WITH ALKALI), COCOA BUTTER, CHOCOLATE, CAROB GUM, SOY LECITHIN, NATURAL FLAVOR"
F,374531,Jumboking Indian Burger,02abc70e-948b-4555-880a-3eb1e535fd00,Ahmedabad,Ellisbridge,4,50+ ratings,12-08-2020,29,24-30 years,29,29,Convenience Stores,G-72 Shree Balaji Alfa Baazar Near Law Garden Ahmedabad 380006,Navrangpura,FALSE,FALSE,Caramel Cone Ice Cream Bar,"MILK, SUGAR, CREAM, BLACK RASPBERRIES, DEXTROSE, CHOCOLATE (PROCESSED WITH ALKALI), COCONUT OIL, CAROB GUM, SOYBEAN OIL, VANILLA EXTRACT, SOY LECITHIN NATURAL FLAVOR"
F,55368,Treat,a083ac1c-39d9-4411-96db-96173455f02c,Ahmedabad,Ellisbridge,4.5,20+ ratings,22-08-2020,34,0-18 years,34,34,Convenience Stores,B 1113 Doctor House Near Parimal Railway Crossing Ellis Bridge Ahmedabad,Ellis Bridge,FALSE,TRUE,Cherry Vanilla Ice Cream,"MILK, SUGAR, CREAM, BLACK RASPBERRY PUREE, ROLLED OATS, COCONUT OIL, WHEAT FLOUR, WATER, TAPIOCA SYRUP, BROWN SUGAR, BLUEBERRIES, DEXTROSE, NATURAL FLAVOR, SUNFLOWER LECITHIN, CAROB BEAN GUM, GUAR GUM, VANILLA EXTRACT, PECTIN, RED CABBAGE JUICE CONCENTRATE (FOR COLOR), SALT"
F,420391,JUMBO BOX,1310f3f9-868a-49f4-a17e-1bafae0932ab,Ahmedabad,Paldi & Ambawadi,3.9,20+ ratings,20-10-2019,33,0-18 years,33,33,Convenience Stores,GF-1/2 SHIVALIK NR. PANCHWATI OPP. BANK OF BARODA AMBAWADI AHMEDABAD-380006,Paldi & Ambawadi,FALSE,FALSE,Chocolate Ice Cream,"MILK, SUGAR, CREAM, DEXTROSE, SKIM MILK, WHEAT FLOUR, CINNAMON, DRIED APPLES, CORN SYRUP, VANILLA EXTRACT, CAROB GUM, COCONUT OIL, BAKING SODA, EGGS, SALT"
F,292357,The Great Kabab Factory by Radisson Blu,a5a59127-117e-4411-bec6-ee373c9583fa,Ahmedabad,Ellisbridge,--,Too Few Ratings,04-05-2020,38,19-24 years,38,38,Convenience Stores,Radisson Blu Hotel Ahmedabad Chimanlal Girdharlal Road Roads Ambawadi Ahmedabad Gujarat India,Navrangpura,FALSE,FALSE,Chocolate Soft Dipped Ice Cream Bar,"MILK, SUGAR, CREAM, SKIM MILK, COCONUT, PALM AND SOYBEAN OILS, DEXTROSE, COCOA (PROCESSED WITH ALKALI), ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), CORN SYRUP, SUNFLOWER LECITHIN, CAROB BEAN GUM, VANILLA EXTRACT, GUAR GUM, BAKING SODA, DRIED CANE SYRUP, COCOA, SOY LECITHIN, NATURAL FLAVOR, CORN STARCH, SALT"
F,42116,Amdos Kitchen,e14bed6e-c1a0-46c8-a321-1c146ac8073d,Ahmedabad,Paldi,4.4,100+ ratings,01-05-2019,30,19-24 years,30,30,Retail Food Store,Near Bhagtacharya Road Kocharab Paldi Ahmedabad,Paldi,FALSE,FALSE,Chocolate Chip Cookie Dough Ice Cream,"MILK, SUGAR, CREAM, COCONUT CONCENTRATE, COCONUT, DEXTROSE, CAROB GUM, VANILLA EXTRACT, SALT"
F,398574,BowlWrrap By Birmies,558ea15a-bae0-4351-95bf-254c7770a536,Ahmedabad,Navrangpura,--,Too Few Ratings,22-01-2020,37,24-30 years,37,37,Retail Food Store,GF/B6 TO 10 ASHOKA CHAMBER MITHAKHALI SIX ROAD ELLISBRIDGE AHMEDABAD Ahmedabad Municipal Corporation (Gujarat) - 380007,Navrangpura,FALSE,FALSE,Chocolate Chocolate Chip Ice Cream,"MILK, SUGAR, CREAM CHEESE (CREAM, MILK, CHEESE CULTURE, SALT, GUAR GUM, CAROB BEAN GUM, XANTHAN GUM), CREAM, CHOCOLATE, EGG YOLKS AND EGG WHITES, WHEAT FLOUR, WATER, DEXTROSE, CHERRY PUREE, CHERRY JUICE CONCENTRATE, COCONUT OIL, MILK FAT, COCOA BUTTER, WHEAT BRAN, LEMON JUICE CONCENTRATE, CHOCOLATE PROCESSED WITH ALKALI, NATURAL FLAVOR, HONEY, VANILLA EXTRACT, CAROB BEAN GUM, SOY LECITHIN, BAKING SODA, SALT, WHEAT GERM"
F,441276,Mahakali burger,252ee97b-6330-4b94-871a-3d0d210efdb2,Ahmedabad,Navrangpura,--,Too Few Ratings,03-04-2020,35,24-30 years,35,35,Retail Food Store,Premium house Ashram Rd Opposite Gandhigram Railway Station Ellisbridge Ahmedabad Gujarat 380009 India,Navrangpura,FALSE,TRUE,Chocolate Dark Chocolate Ice Cream Bar,"MILK, SUGAR, CREAM, WHEAT FLOUR, DEXTROSE, SKIM MILK, CHOCOLATE LIQUOR, VANILLA EXTRACT, EGGS, COCOA (PROCESSED WITH ALKALI), MOLASSES, SOYBEAN OIL, CAROB BEAN GUM, RICE FLOUR, NATURAL FLAVOR, SALT, COCOA BUTTER, LEMON PEEL, SOY LECITHIN"
F,352725,Chai G,9a6e02d7-2a76-4820-acd3-f7eb327a1f36,Ahmedabad,Paldi,3.3,20+ ratings,18-07-2019,30,0-18 years,30,30,Restaurant,Shop no 1Mahavira tower near adani CNG Pump paldi cross roadAhmedabad    380007,Paldi & Ambawadi,FALSE,FALSE,Chocolate Fudge Non-Dairy Bar,"MILK, SUGAR, PEANUTS, CREAM, EGG AND EGG YOLK, DEXTROSE, COCONUT OIL, CHOCOLATE, COCOA (PROCESSED WITH ALKALI), COCOA BUTTER, SKIM MILK, SALT, CAROB BEAN GUM, SOY LECITHIN, NATURAL FLAVOR, COCOA, VANILLA EXTRACT"
F,87903,Iqbal Hotel,dd406038-b3ea-4fd3-a8cc-6d209a46a1a8,Ahmedabad,Khamasa,4,100+ ratings,17-11-2020,46,19-24 years,46,46,Restaurant,Near Panchpipli Post Office Chhipawad Jamalpur Ahmedabad,Jamalpur,FALSE,FALSE,Chocolate Salted Fudge Truffle Non-Dairy,"MILK, SUGAR, CREAM, CHOCOLATE (PROCESSED WITH ALKALI), ALMONDS, COCONUT CONCENTRATE, COCONUT, DEXTROSE, COCONUT AND SOYBEAN AND SUNFLOWER OILS, SALT, CAROB BEAN GUM, SOY LECITHIN, VANILLA EXTRACT, NATURAL FLAVOR"
F,50363,Tomato's,cc9c22b6-0a5f-4f6c-8982-8bda9c9dc3d1,Ahmedabad,Ellisbridge,4.4,50+ ratings,09-08-2020,49,24-30 years,49,49,Retail Food Store,1-3 Mardia Plaza C G Road Ahmedabad,C G Road,FALSE,FALSE,Chocolate Sea Salt Caramel HEAVEN Light Ice Cream,"WATER, SUGAR, DESICCATED COCONUT, COCONUT OIL, WHEAT FLOUR, DEXTROSE, COCOA PROCESSED WITH ALKALI, ROLLED OATS, CHOCOLATE LIQUOR, BROWN SUGAR, CANOLA OIL, CAROB BEAN GUM, NATURAL FLAVOR, SEA SALT, SUNFLOWER LECITHIN, PECTIN, GUAR GUM, BAKING SODA, SALT, SOY LECITHIN"
F,37953,Natural Ice Cream,58700673-5636-43bf-9bd5-07f6f0a6ea72,Ahmedabad,Navrangpura,4.8,100+ ratings,07-09-2019,30,30-36 years,30,30,Retail Food Store,Cream Castle 45-46 Shree Krishna Centre Near Mithakhali Six Road Navrangpura Ahmedabad,Shree Krishna Centre Near Mithakhali Six Road,FALSE,TRUE,Coconut Caramel Non-Dairy,"MILK, SUGAR, EGG YOLK AND EGG, CREAM, DEXTROSE, CHOCOLATE (PROCESSED WITH ALKALI), COFFEE, COCONUT OIL, CAROB GUM, SOYBEAN OIL, NATURAL FLAVOR, SOY LECITHIN"
F,38773,Cafe Coffee Day,934753d2-6dd3-4f9a-8350-60433e26927d,Ahmedabad,Ellisbridge,4.4,100+ ratings,21-12-2019,32,36-45 years,32,32,Leisure,Inside Hari Om Towers Law Garden Road PanchavatiNear Panchavati Five Roads,Inside Hari Om Towers,FALSE,FALSE,Coconut Caramel Chocolate TRIO CRISPY LAYERS,"MILK, SUGAR†, CREAM, CHOCOLATE, EGG YOLKS, WATER, WHEAT FLOUR, CORN SYRUP†, SKIM MILK, DEXTROSE†, COCOA (PROCESSED WITH ALKALI), PALM OIL, NATURAL FLAVOR, MILK FAT, COFFEE, COCOA BUTTER, VANILLA EXTRACT, EGG WHITES, SOY LECITHIN, CAROB BEAN GUM, CHOCOLATE (PROCESSED WITH ALKALI), SUNFLOWER LECITHIN, PECTIN, LEMON JUICE CONCENTRATE, MOLASSES†, BAKING SODA, SALT, GUAR GUM, LEMON PEEL"
F,65400,New Freeze Land,0a45a745-3fdb-4ffd-9fa4-8432abdaa5db,Ahmedabad,Ellisbridge,4.3,100+ ratings,09-08-2019,32,45-55 years,32,32,Leisure,Ground Floor Silicon Tower B/H Samartheshwar Mahadev mandir Near Law Garden C G Road Ahmedabad,Law garden,FALSE,TRUE,Coconut Caramel Dark Chocolate Non-Dairy Bar,"WATER, SUGAR, EGG YOLKS AND EGG WHITES, COCONUT OIL, ALMONDS, COFFEE EXTRACT CONCENTRATE, DEXTROSE, CAROB BEAN GUM,VANILLA EXTRACT"
F,44388,Alinea Restaurant & Banquet,d021c65e-df26-45be-ba32-d6173e8e2c93,Ahmedabad,Ellisbridge,4.1,100+ ratings,19-06-2019,32,55+ years,32,32,Leisure,3rd Eye 2 Opposite Parimal GardenPanchvati Cross Road C G Road Ahmedabad,Paldi,FALSE,TRUE,Coffee Ice Cream,"MILK, SUGAR, CREAM, EGG YOLKS AND EGG WHITES, CHOCOLATE, COCOA PROCESSED WITH ALKALI, COCONUT OIL, DEXTROSE, WATER, CHERRY PUREE, CANOLA OIL, VERMOUTH, CHERRY JUICE CONCENTRATE, MILK FAT, COCOA BUTTER, WHEY, LEMON JUICE CONCENTRATE, VANILLA EXTRACT, CHOCOLATE PROCESSED WITH ALKALI, CAROB BEAN GUM, COCOA, SOY LECITHIN, SALT, NATURAL FLAVOR"
F,338514,OLD DELHI BIRYANI,5e7e1676-22f9-492e-8424-3601d2a81aac,Ahmedabad,Khadia,--,Too Few Ratings,20-04-2020,40,0-18 years,40,40,Leisure,2473 SNO-4665/A/20 MISSION ROAD NR BHADRA 380001,LalDarwaja,FALSE,FALSE,Coffee Almond Crunch Ice Cream Bar,"WATER, SUGAR, COCOA PROCESSED WITH ALKALI, DEXTROSE, COCONUT OIL, EGG YOLKS, EGG WHITES, CHOCOLATE LIQUOR, CAROB BEAN GUM, SEA SALT, NATURAL FLAVOR, PECTIN"
F,40831,Subway,c0396296-dbc8-47ab-a1e4-27e67fcc0a51,Ahmedabad,Navrangpura,4,100+ ratings,30-10-2020,29,19-24 years,29,29,Leisure,4748 Shree Krishna Centre Netaji Road Above Crossword Book Shop Navrangpura Ahmedabad,Mithakali,FALSE,FALSE,Coffee Chip Ice Cream,"MILK, SUGAR, CREAM, CHOCOLATE, EGG AND EGG YOLK, DEXTROSE, COCOA (PROCESSED WITH ALKALI), VERMOUTH, MILK FAT, COCOA BUTTER, CAROB GUM, CHOCOLATE (PROCESSED WITH ALKALI), SOY LECITHIN, VANILLA EXTRACT"
F,55710,Ladli Fast Food,17177edd-2604-49e2-89c0-f4569a5f99d4,Ahmedabad,Paldi,3.5,20+ ratings,10-11-2019,34,24-30 years,34,34,Convenience Stores,5 Sapnay Complex Opposite Suvidha Complex Paldi Ahmedabad,Paldi,FALSE,TRUE,Coffee Vanilla Chocolate TRIO CRISPY LAYERS,"MILK, SUGAR, CREAM, EGG AND EGG YOLK, CHOCOLATE, DEXTROSE, COCOA (PROCESSED WITH ALKALI), WHEAT FLOUR, PALM OIL, SKIM MILK, FRUCTOSE, BROWN SUGAR, CAROB GUM, COCOA, SOYBEAN OIL, SALT, NATURAL FLAVOR, SOY LECITHIN, CORN STARCH"
F,72430,Vipul Dudhiya Sweets,350e35c9-b34c-41fa-bf34-b5d2d9e9fe4c,Ahmedabad,Paldi,4.4,100+ ratings,27-03-2020,26,30-36 years,26,26,Convenience Stores,13 Mahalaxmi Shopping Centre Mahalaxmi Cross Road Paldi Ahmedabad,Paldi,FALSE,TRUE,Cold Brew Espresso Chip HEAVEN Light Ice Cream,"MILK, SUGAR, CREAM, HAZELNUTS, CHOCOLATE, DEXTROSE, MILK FAT, COCOA BUTTER, CAROB BEAN GUM, CHOCOLATE (PROCESSED WITH ALKALI), VANILLA EXTRACT, XANTHAN GUM, SOY LECITHIN"
F,114912,Paldi Juice Corner,b39b27e3-2faf-494c-883e-1ff9d0ddf9a3,Ahmedabad,Paldi,4.1,100+ ratings,29-07-2020,25,36-45 years,25,25,Convenience Stores,Shop 4 M.M. Market Opposite NID College Paldi Ahmedabad,Paldi,FALSE,TRUE,Cookies and Cream Ice Cream,"MILK, SUGAR, CREAM, DEXTROSE, WHEAT FLOUR, COTTONSEED OIL, WHOLE WHEAT GRAHAM FLOUR, COCONUT OIL, CANOLA OIL, CAROB GUM, VANILLA EXTRACT, PALM AND PALM KERNEL OIL, WHEAT BRAN, HONEY, NATURAL FLAVOR, SALT, MOLASSES, SOY LECITHIN, WHEAT GERM, CINNAMON"
F,391989,Cherries - Silver Heights,1bc75ac7-9073-4eed-b27b-a6f60f96d384,Ahmedabad,Navrangpura,--,Too Few Ratings,27-03-2019,40,45-55 years,40,40,Convenience Stores,Silver Heights Hotel Mithakhali Six Road Near Passport Office Navrangpura Ahmedabad,Navrangpura,FALSE,FALSE,Double Belgian Chocolate Chip Ice Cream,"MILK, SUGAR†, CREAM, LEMON JUICE, WHEAT FLOUR, TAPIOCA SYRUP, WATER, COCONUT OIL, BLUEBERRIES, DEXTROSE†, EGG YOLKS, PALM OIL, NATURAL FLAVOR, WHEAT BRAN, WHOLE EGG, CAROB BEAN GUM, GUAR GUM, SALT, BAKING SODA, LEMON PEEL, WHEAT GERM, SOY LECITHIN, PECTIN, RED CABBAGE JUICE (COLOR)"
F,65420,Buddy's Pizza,5dea3e7b-bf87-410e-b704-5c0ea0bb7de3,Ahmedabad,Ellisbridge,--,Too Few Ratings,28-01-2019,39,55+ years,39,39,Restaurant,105 3rd Eye 2 1st Floor Panchvati Cross Road Opposite Parimal Garden C G Road Ahmedabad,C G Road,FALSE,TRUE,Dulce de Leche Cookie Squares,"MILK, SUGAR, CREAM, DEXTROSE, VANILLA EXTRACT, SUNFLOWER LECITHIN, CAROB BEAN GUM, GUAR GUM, NATURAL FLAVOR, LEMON PEEL"
F,192381,McCafe by McDonald's,31a77a39-b634-4942-91a7-90de794b5817,Ahmedabad,Ellisbridge,--,Too Few Ratings,09-07-2019,40,0-18 years,40,40,Retail Food Store,Shop 1 and 2  Ground Floor 3rd Eye 2 Building Panchavati Circle Oppo Parimal Garden Ellisebridge Ahmedabad- 380009.,CG Road,FALSE,FALSE,Dulce de Leche Ice Cream,"MILK, SUGAR, CREAM, CHOCOLATE, DEXTROSE, MILK FAT, COCOA BUTTER, SUNFLOWER LECITHIN, CAROB BEAN GUM, NATURAL FLAVOR, GUAR GUM, CHOCOLATE (PROCESSED WITH ALKALI), VANILLA EXTRACT, SOY LECITHIN, MINT LEAF EXTRACTIVES"
F,80349,Asharfi Kulfi,58f34d78-5e72-4029-b33f-a33d85e753a9,Ahmedabad,Paldi,4.4,20+ ratings,25-06-2019,30,19-24 years,30,30,Retail Food Store,21 Mahalaxmi Municipal Complex Nr Vipul Dudiya Near SBI Bank Paldi Ahmedabad,Paldi & Ambawadi,FALSE,FALSE,Green Tea Ice Cream,"MILK, SUGAR, CREAM, COCONUT OIL, WHEAT FLOUR, COCOA PROCESSED WITH ALKALI, SKIM MILK, WATER, ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON,THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), DEXTROSE, CHOCOLATE, CANOLA OIL, PALM OIL AND SOYBEAN OIL, BUTTER (CREAM, SALT), NATURAL FLAVOR, SUNFLOWER LECITHIN, SOY LECITHIN, CAROB BEAN GUM, DRIED CANE SYRUP, COCOA, GUAR GUM, BAKING SODA, SALT, CORN STARCH, VANILLA EXTRACT, MINT LEAF EXTRACTIVES"
F,395261,McDonald's Gourmet Burger Collection,40c1b46d-5fe2-4952-8573-b1356b1d320a,Ahmedabad,Navrangpura,4.4,50+ ratings,03-05-2020,30,24-30 years,30,30,Retail Food Store,Shop# 1 & 2  Ground Floor 3rd Eye 2 Building Panchavati Circle Oppo Parimal Garden Ellisebridge Ahmedabad- 380009.,CG Road,FALSE,FALSE,Honey Salted Caramel Almond Ice Cream,"MILK, SUGAR, CREAM, DEXTROSE, EGG YOLKS, CAROB GUM, VANILLA EXTRACT, NUTMEG, NATURAL FLAVOR"
F,263962,Apsara Ice Creams,e24d1884-3bfc-45ad-a3fd-2976e439e0c3,Ahmedabad,Navrangpura,4.6,100+ ratings,04-11-2019,30,30-36 years,30,30,Retail Food Store,Shop No 96 Shree Krishna Centre Nr. Mithakhali Six Roads Navrangpura Ahmedabad - 380009,Lokhandwala Market,FALSE,TRUE,Irish Cream Cookie Squares,"ORGANIC SKIM MILK, ORGANIC CANE SUGAR, ORGANIC CREAM, ORGANIC MILK, ORGANIC BUTTER (CREAM, SALT). ORGANIC GLUCOSE SYRUP, ORGANIC EGG YOLKS, ORGANIC DEXTROSE, ORGANIC CARAMELIZED SUGAR (ORGANIC CANE SUGAR, WATER), BAKING SODA, PECTIN, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT, SEA SALT"
F,147742,Mahalaxmi Bhaji Pav Center (Main Bazar) -Manek Chowk,44975fd0-f706-4497-bd5a-b012d62e6d40,Ahmedabad,Khadia,4.5,50+ ratings,07-06-2019,39,36-45 years,39,39,Retail Food Store,Unnamed Road Manek Chowk Rd Danapidth Khadia Ahmedabad Gujarat 380001,Law Garden,FALSE,TRUE,Irish Cream Brownie Ice Cream,"ORGANIC SKIM MILK, ORGANIC CANE SUGAR, ORGANIC CREAM, ORGANIC MILK, ORGANIC EGG WHITES AND EGG YOLKS, ORGANIC DEXTROSE, ORGANIC CHOCOLATE, ORGANIC COCOA PROCESSED WITH ALKALI, WATER, ORGANIC BUTTER (ORGANIC CREAM, SALT), ORGANIC CAROB BEAN GUM, ORGANIC BLACK COCOA PROCESSED WITH ALKALI"
F,37996,Vittlebox,3902cff5-cd16-4297-95bc-4b1b27c025d8,Ahmedabad,Navrangpura,4.2,1000+ ratings,28-09-2020,34,45-55 years,34,34,Restaurant,GF11 Sarovar Complex Near Samudra Complex Vasant Vihar Society OFF C G Road Navrangpura Ahmedabad,Navrangpura,FALSE,TRUE,Lemon Sorbet,"ORGANIC SKIM MILK, ORGANIC CREAM, ORGANIC CANE SUGAR, ORGANIC DEXTROSE, ORGANIC GINGER, ORGANIC MATCHA GREEN TEA, ORGANIC GREEN TEA, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT, ORGANIC LEMON JUICE CONCENTRATE"
F,41118,Havmor Havfunn Ice Cream,37458cfd-440f-4ea2-ae9d-c5a094108089,Ahmedabad,Gulbai Tekra,4.3,20+ ratings,07-11-2019,26,55+ years,26,26,Restaurant,Havmor - Central Mall Central Mall Ambawadi Ahmedabad - 380015,Central Mall,FALSE,TRUE,Lemon Raspberry White Chocolate TRIO CRISPY LAYERS,"INGREDIENTS: ORGANIC SKIM MILK, ORGANIC CREAM, ORGANIC CANE SUGAR, ORGANIC DEXTROSE, OAKWOOD EXTRACT, ORGANIC CAROB BEAN GUM, ORGANIC VANILLA EXTRACT"
F,124391,Urban Foods,b1b0f81b-3eea-409c-82ff-4c912f46ac95,Ahmedabad,Ellisbridge,2.9,20+ ratings,22-10-2020,35,0-18 years,35,35,Retail Food Store,Shop No 2 Sachet - 2 Chimanlal Girdharlal Road opp. GLS University Navrangpura Ahmedabad Gujarat India Ellisbridge  Ahmedabad AHMEDABAD ZONE-1 Gujarat - 380006,Law Garden,FALSE,TRUE,Mango Ice Cream,"MILK, SUGAR, CREAM, PISTACHIOS, DEXTROSE, CAROB BEAN GUM, NATURAL FLAVOR, VANILLA EXTRACT"
F,230452,CIA Chinese in Ahmedabad,9d044d9d-edcc-4200-be69-ff2041207d22,Ahmedabad,Ellisbridge,2.4,20+ ratings,21-02-2020,35,19-24 years,35,35,Retail Food Store,Shop No 2 Sachet - 2 Chimanlal Girdharlal Road opp. GLS University Navrangpura Ahmedabad Gujarat India Ellisbridge  Ahmedabad AHMEDABAD ZONE-1 Gujarat - 380006,Law Garden,FALSE,TRUE,Mango Sorbet,"WATER, PEANUTS, SUGAR, DEXTROSE, SALT, COCOA PROCESSED WITH ALKALI, CORN SYRUP, COCONUT OIL, CHOCOLATE, CORN STARCH, SEA SALT, VANILLA EXTRACT, CAROB BEAN GUM, GUAR GUM, XANTHAN GUM"
F,323492,Real Spice Pizzeria,0746bd3b-e7e2-47b4-809e-5651f136c420,Ahmedabad,Paldi,--,Too Few Ratings,30-03-2020,34,24-30 years,34,34,Leisure,Shivalik 5 Paldi Ahmedabad Gujarat 380007 India,Paldi & Ambawadi,FALSE,FALSE,Mint Chip Ice Cream,"MILK, SUGAR, CREAM, PEANUTS, COCONUT OIL, WHEAT FLOUR, SKIM MILK, WATER, COCOA PROCESSED WITH ALKALI, BUTTER (CREAM, SALT), CHOCOLATE, DEXTROSE, PEANUT OIL, BROWN SUGAR, EGGS, NATURAL FLAVOR, SALT, SUNFLOWER LECITHIN, VANILLA EXTRACT, CAROB BEAN GUM, COCOA, BAKING SODA, GUAR GUM, SOY LECITHIN"
F,235505,Puffizza,5a0cfd2c-77ad-41e9-b6a8-c8488b363348,Ahmedabad,Ellisbridge,4.2,20+ ratings,11-09-2020,32,30-36 years,32,32,Leisure,1 P2 Hub Ground Floor Opposite National Handloom Law Garden Road C G Road Ahmedabad,Navrangpura,FALSE,TRUE,Peanut Butter Cookie Squares,"MILK, SUGAR, CREAM, CHOCOLATE (PROCESSED WITH ALKALI), DEXTROSE, COCOA BUTTER, COCONUT AND SOYBEAN OIL, VANILLA EXTRACT, CAROB GUM, SOY LECITHIN, NATURAL FLAVOR"
